,bytes_read,bytes_written
1617,0,61
1618,0,13
1619,0,13
162,428019,441068
1620,0,13
1621,0,13
1622,543,556
1623,0,64
1624,0,556
1625,0,60
1626,0,13
1627,0,556
1628,543,60
1629,0,61
163,62504,57881
1630,0,13
1631,0,13
1632,543,13
1633,0,61
1634,0,13
1635,0,13
1636,0,556
1637,0,60
1638,0,13
1639,0,556
164,1600,227
1640,0,60
1641,0,13
1642,0,556
1643,0,60
1644,0,13
1645,543,13
1646,0,61
1647,0,556
1648,0,60
1649,0,13
165,262573,260134
1650,0,13
1651,0,13
1652,0,556
1653,0,60
1654,543,13
1655,0,604
1656,0,60
1657,0,13
1658,0,13
1659,0,13
166,246837,259593
1660,0,13
1661,0,556
1662,0,603
1663,0,60
1664,0,13
1665,0,13
1666,0,13
1667,0,1190
1668,0,107
1669,0,14
167,262802,259630
1670,0,13
1671,0,13
1672,0,13
1673,0,13
1674,543,13
1675,0,61
1676,0,556
1677,543,60
1678,0,61
1679,0,13
168,309312,317170
1680,0,13
1681,543,13
1682,0,61
1683,0,13
1684,543,556
1685,0,108
1686,0,14
1687,0,556
1688,0,60
1689,0,13
169,1600,235
1690,0,13
1691,0,13
1692,0,13
1693,543,13
1694,0,61
1695,543,13
1696,0,61
1697,0,13
1698,543,13
1699,0,604
17,543,13
170,543,210
1700,0,60
1701,5944,27591
1702,13430,26522
1703,1629,3900
1704,1086,2383
1705,543,768
1706,0,208
1707,0,14
1708,543,13
1709,0,604
171,0,62
1710,0,60
1711,0,13
1712,0,13
1713,0,13
1714,0,556
1715,0,603
1716,0,60
1717,0,13
1718,0,13
1719,0,13
172,0,13
1720,543,13
1721,0,61
1722,0,13
1723,543,13
1724,0,61
1725,543,13
1726,0,61
1727,0,13
1728,0,556
1729,0,60
173,0,13
1730,543,13
1731,0,61
1732,0,13
1733,0,13
1734,0,13
1735,543,13
1736,0,61
1737,0,13
1738,0,556
1739,543,60
174,0,13
1740,0,61
1741,0,13
1742,0,556
1743,0,603
1744,0,60
1745,0,13
1746,543,13
1747,0,61
1748,0,13
1749,0,13
175,543,556
1750,0,1099
1751,0,107
1752,0,14
1753,0,13
1754,0,13
1755,0,13
1756,0,13
1757,543,556
1758,0,108
1759,0,14
176,255344,259564
1760,543,13
1761,0,61
1762,0,13
1763,0,556
1764,0,999
1765,0,60
1766,0,13
1767,0,13
1768,0,13
1769,0,556
177,509639,518911
1770,0,603
1771,0,60
1772,0,13
1773,0,13
1774,0,556
1775,0,60
1776,0,13
1777,0,556
1778,0,60
1779,543,13
178,262802,259604
1780,0,61
1781,0,13
