,bytes_read,bytes_written
2735,66,343
2736,543,558
2737,0,110
2738,0,14
2739,0,13
274,0,14
2740,0,13
2741,543,556
2742,543,110
2743,0,63
2744,0,556
2745,0,61
2746,0,13
2747,0,1099
2748,0,109
2749,543,14
275,0,13
2750,0,62
2751,0,13
2752,543,13
2753,0,62
2754,0,13
2755,1086,13
2756,543,110
2757,0,63
2758,0,13
2759,0,556
276,0,13
2760,0,61
2761,543,13
2762,543,62
2763,0,62
2764,8601,9215
2765,1086,1406
2766,1629,1744
2767,0,118
2768,609,342
2769,66,391
277,0,13
2770,609,343
2771,66,934
2772,66,390
2773,66,343
2774,66,343
2775,66,886
2776,609,390
2777,66,391
2778,66,886
2779,66,390
278,0,13
2780,66,343
2781,66,343
2782,66,886
2783,2570,6360
2784,609,398
2785,66,391
2786,609,343
2787,66,391
2788,66,343
2789,609,886
279,0,13
2790,66,438
2791,609,343
2792,66,391
2793,1666,3642
2794,609,397
2795,1152,1477
2796,2238,2163
2797,609,493
2798,66,391
2799,66,343
28,0,207
280,0,13
2800,66,343
2801,66,343
2802,66,886
2803,66,390
2804,66,1429
2805,66,438
2806,66,886
2807,66,390
2808,66,343
2809,609,886
281,0,13
2810,66,438
2811,609,343
2812,66,391
2813,66,343
2814,1152,343
2815,66,982
2816,13836,11175
2817,8580,9109
2818,66,499
2819,66,343
282,0,13
2820,66,886
2821,609,933
2822,66,981
2823,66,390
2824,609,343
2825,609,391
2826,609,1475
2827,66,1029
2828,609,391
2829,66,391
283,0,13
2830,609,343
2831,0,63
2832,0,13
2833,543,13
2834,543,62
2835,0,62
2836,0,13
2837,0,13
2838,543,13
2839,0,62
284,0,13
2840,0,556
2841,543,61
2842,0,62
2843,0,13
2844,0,13
2845,0,556
2846,0,1147
2847,0,110
2848,0,557
2849,0,61
285,0,13
2850,0,556
2851,0,61
2852,0,556
2853,0,1147
2854,0,109
2855,0,557
2856,0,61
2857,543,556
2858,0,110
2859,0,14
286,0,13
2860,0,13
2861,1086,13
2862,543,110
2863,752,935
2864,66,934
2865,66,390
2866,66,343
2867,609,343
2868,66,391
2869,66,343
287,0,13
2870,66,343
2871,609,343
2872,609,391
2873,66,391
2874,66,886
2875,66,390
2876,66,343
2877,66,886
2878,66,933
2879,609,390
288,0,13
2880,66,391
2881,66,343
2882,66,886
2883,66,390
2884,66,886
2885,1695,2562
2886,1152,1579
2887,609,986
2888,66,438
2889,66,343
289,0,13
2890,66,343
2891,609,1429
2892,66,486
2893,66,343
2894,66,1429
2895,66,438
2896,66,343
2897,66,343
2898,0,558
2899,0,61
29,9774,11814
290,0,13
2900,0,13
2901,0,556
2902,543,61
2903,0,62
2904,0,556
2905,0,61
2906,0,13
2907,0,13
2908,105415,105428
2909,779568,779182
291,0,13
2910,248613,249384
2911,0,175
2912,0,14
2913,0,13
2914,0,556
2915,0,61
2916,543,1099
2917,1600,2330
2918,543,706
2919,1086,653
292,0,13
2920,2715,2782
2921,612892,571125
2922,516563,558711
2923,543,130
2924,1086,606
2925,292738,292896
2926,801873,801972
2927,35387,35517
2928,0,667
2929,543,61
293,0,13
2930,66,390
2931,66,343
2932,0,558
2933,0,61
2934,543,13
2935,45211,23996
2936,782681,804111
2937,317447,314650
2938,13770,14638
2939,0,269
294,0,13
2940,543,14
2941,0,62
2942,2172,2185
2943,529811,482797
2944,599159,646411
2945,0,673
2946,0,61
2947,0,13
2948,0,556
2949,0,604
295,0,13
2950,543,61
2951,0,62
2952,0,13
2953,543,13
2954,543,605
2955,222109,222248
2956,792049,791721
2957,116325,117034
2958,1629,1757
2959,639396,639572
296,0,13
2960,490001,490160
2961,0,130
2962,0,1100
2963,543,652
2964,347354,347726
2965,781777,780053
2966,1695,4172
2967,66,447
2968,45820,46640
2969,786374,786807
297,0,13
2970,299175,300081
2971,66,505
2972,1695,1972
2973,559552,559389
2974,571382,571763
2975,66,1001
2976,66,391
2977,66,343
2978,66,343
2979,66,343
298,0,13
2980,609,343
2981,66,391
2982,66,343
2983,609,1429
2984,66,441
2985,66,343
2986,828,682
2987,0,16
2988,543,13
2989,543,62
299,0,13
2990,543,605
2991,0,110
2992,0,14
2993,0,556
2994,0,61
2995,543,13
2996,0,62
2997,543,13
2998,0,62
2999,0,556
3,8145,9788
30,19548,537417
300,0,13
3000,0,61
3001,0,556
3002,0,61
3003,0,556
3004,0,61
3005,543,13
3006,0,62
3007,0,13
3008,0,556
3009,0,61
301,0,13
3010,0,13
3011,0,1099
3012,0,109
3013,543,14
3014,0,62
3015,0,556
3016,0,61
3017,0,13
3018,543,13
3019,543,62
302,0,13
3020,0,62
3021,543,13
3022,543,62
3023,0,62
3024,0,13
3025,543,13
3026,0,62
3027,543,13
3028,0,62
3029,0,13
303,0,13
3030,543,13
3031,0,605
3032,0,61
3033,0,13
3034,0,13
3035,0,13
3036,0,556
3037,0,61
3038,543,13
3039,0,62
304,0,13
3040,0,13
3041,0,13
3042,0,13
3043,0,13
3044,543,13
3045,0,62
3046,0,13
3047,543,13
3048,0,62
3049,0,13
305,0,13
3050,0,13
3051,543,13
3052,0,62
3053,543,13
3054,0,62
3055,0,13
3056,0,13
3057,543,556
3058,5799,2895
3059,8514,8630
306,0,13
3060,0,171
3061,1629,2186
3062,543,165
3063,0,63
3064,0,13
3065,0,556
3066,0,61
3067,0,13
3068,0,556
3069,0,61
307,0,13
3070,0,556
3071,0,61
3072,543,13
3073,0,62
3074,543,556
3075,0,110
3076,0,1100
3077,0,109
3078,0,14
3079,0,13
308,0,13
3080,0,13
3081,0,13
3082,0,13
3083,1086,13
3084,0,110
3085,0,14
3086,0,13
3087,0,13
3088,0,556
3089,0,61
309,0,13
3090,0,13
3091,0,556
3092,0,61
3093,1600,2769
3094,543,69
3095,0,62
3096,0,13
3097,0,556
3098,0,61
3099,0,13
31,1506471,993395
310,0,13
3100,0,13
3101,0,13
3102,1086,1642
3103,1629,1837
3104,543,1204
3105,0,701
3106,0,61
3107,0,556
3108,0,61
3109,0,13
311,0,13
3110,0,13
3111,543,13
3112,0,62
3113,0,13
3114,0,556
3115,0,61
3116,0,13
3117,0,13
3118,543,13
3119,0,62
312,0,13
3120,0,556
3121,0,61
3122,0,13
3123,0,13
3124,543,13
3125,0,62
3126,0,13
3127,0,13
3128,543,13
3129,543,62
313,0,13
3130,0,62
3131,1600,2769
3132,0,69
3133,5886,5443
3134,3258,3538
3135,543,1253
3136,0,113
3137,543,14
3138,0,62
3139,0,556
314,0,13
3140,0,61
3141,0,13
3142,0,556
3143,0,604
3144,0,61
3145,0,13
3146,0,13
3147,543,13
3148,0,62
3149,0,13
315,0,13
3150,0,13
3151,0,556
3152,0,61
3153,0,13
3154,543,556
3155,0,65
3156,0,13
3157,0,13
3158,0,13
3159,543,13
316,0,13
3160,0,605
3161,0,61
3162,0,556
3163,0,61
3164,2172,556
3165,3743,5091
3166,2172,2431
3167,543,662
3168,0,110
3169,0,14
317,0,13
3170,0,556
3171,0,604
3172,0,61
3173,0,13
3174,0,13
3175,0,13
3176,0,13
3177,543,13
3178,0,605
3179,19540,16616
318,0,13
3180,1629,1802
3181,0,118
3182,0,14
3183,543,13
3184,0,62
3185,543,13
3186,0,62
3187,0,13
3188,0,13
3189,543,13
319,0,13
3190,0,62
3191,0,556
3192,0,61
3193,0,13
3194,0,13
3195,2715,2185
3196,543,257
3197,0,63
3198,1086,1099
3199,0,206
32,61261,61547
320,0,13
3200,0,14
3201,0,13
3202,543,13
3203,0,62
3204,0,13
3205,0,13
3206,0,556
3207,0,61
3208,0,13
3209,0,556
321,0,13
3210,0,61
3211,0,556
3212,0,604
3213,0,61
3214,0,13
3215,0,13
3216,543,13
3217,0,605
3218,0,61
3219,0,13
322,0,13
3220,0,13
3221,0,13
3222,0,13
3223,0,13
3224,543,556
3225,0,110
3226,1086,1100
3227,543,704
3228,765,449
3229,758,345
323,0,13
3230,66,1430
3231,66,438
3232,66,343
3233,66,343
3234,66,343
3235,66,343
3236,609,886
3237,66,438
3238,66,343
3239,66,343
324,0,13
3240,66,343
3241,609,343
3242,66,391
3243,66,886
3244,66,390
3245,66,343
3246,609,343
3247,66,391
3248,66,343
3249,66,343
325,0,13
3250,66,343
3251,66,886
3252,66,390
3253,66,343
3254,66,886
3255,66,390
3256,66,886
3257,66,390
3258,66,343
3259,66,343
326,0,13
3260,66,343
3261,609,886
3262,66,438
3263,66,343
3264,66,343
3265,66,343
3266,66,886
3267,66,390
3268,66,343
3269,66,343
327,0,13
3270,609,886
3271,66,393
3272,609,343
3273,66,391
3274,66,343
3275,609,343
3276,609,391
3277,66,391
3278,66,343
3279,66,343
328,0,13
3280,66,343
3281,66,886
3282,66,390
3283,609,343
3284,66,391
3285,609,343
3286,66,391
3287,66,343
3288,66,343
3289,66,343
329,0,13
3290,66,343
3291,66,343
3292,66,1429
3293,66,438
3294,66,343
3295,66,343
3296,66,343
3297,66,343
3298,66,886
3299,66,390
33,0,118
330,0,13
3300,15436,12757
3301,6951,7482
3302,66,448
3303,1152,1429
3304,1123,1529
3305,66,1574
3306,66,438
3307,66,343
3308,66,343
3309,609,343
331,0,13
3310,609,391
3311,66,391
3312,66,343
3313,66,343
3314,66,886
3315,609,390
3316,66,391
3317,66,343
3318,66,343
3319,66,343
332,0,13
3320,609,343
3321,66,391
3322,1152,343
3323,66,439
3324,66,343
3325,1152,343
3326,66,439
3327,66,343
3328,609,343
3329,66,391
333,0,13
3330,66,886
3331,66,390
3332,66,343
3333,66,343
3334,66,343
3335,66,886
3336,66,933
3337,66,390
3338,66,343
3339,66,343
334,0,13
3340,66,343
3341,66,343
3342,66,343
3343,1152,343
3344,66,439
3345,66,343
3346,66,343
3347,66,343
3348,66,343
3349,66,343
335,0,13
3350,66,886
3351,609,390
3352,66,391
3353,66,343
3354,66,343
3355,66,343
3356,66,343
3357,609,343
3358,66,391
3359,609,343
336,0,13
3360,66,391
3361,66,886
3362,66,390
3363,66,343
3364,66,343
3365,66,343
3366,66,343
3367,609,343
3368,609,391
3369,66,391
337,0,13
3370,66,343
3371,66,343
3372,609,886
3373,66,438
3374,66,343
3375,66,343
3376,66,343
3377,66,343
3378,66,886
3379,66,933
338,0,13
3380,66,390
3381,66,343
3382,66,886
3383,66,390
3384,609,343
3385,66,391
3386,66,886
3387,66,390
3388,66,343
3389,66,343
339,0,13
3390,66,343
3391,609,343
3392,66,391
3393,66,343
3394,66,886
3395,66,390
3396,0,558
3397,0,61
3398,0,556
3399,0,61
34,0,14
340,0,13
3400,0,13
3401,0,13
3402,0,13
3403,0,13
3404,543,13
3405,0,62
3406,543,13
3407,0,62
3408,0,13
3409,0,13
341,0,13
3410,0,13
3411,0,13
3412,543,13
3413,543,62
3414,0,62
3415,0,13
3416,0,13
3417,0,13
3418,543,13
3419,0,62
342,0,13
3420,0,13
3421,13227,10226
3422,16427,16178
3423,0,271
3424,0,557
3425,0,61
3426,0,13
3427,0,13
3428,66,341
3429,66,343
343,0,13
3430,66,1429
3431,66,438
3432,66,343
3433,66,886
3434,66,390
3435,66,886
3436,66,390
3437,66,343
3438,66,343
3439,66,1429
344,0,13
3440,66,438
3441,66,886
3442,66,390
3443,1152,3341
3444,609,1150
3445,66,538
3446,609,343
3447,66,391
3448,1292,344
3449,66,392
345,0,13
3450,66,343
3451,66,886
3452,66,390
3453,66,886
3454,66,390
3455,66,343
3456,66,343
3457,66,343
3458,609,343
3459,609,391
346,0,13
3460,66,391
3461,66,343
3462,66,343
3463,609,343
3464,66,934
3465,66,1476
3466,66,436
3467,66,886
3468,66,390
3469,66,343
347,0,13
3470,66,343
3471,66,343
3472,609,886
3473,66,438
3474,1695,6286
3475,609,1990
3476,2238,4022
3477,609,1307
3478,66,538
3479,66,886
348,0,13
3480,66,933
3481,66,390
3482,66,886
3483,66,390
3484,66,343
3485,609,343
3486,66,391
3487,66,343
3488,66,886
3489,609,390
349,0,13
3490,66,391
3491,66,343
3492,66,343
3493,66,343
3494,609,886
3495,609,438
3496,66,389
3497,66,343
3498,609,343
3499,609,391
35,0,13
350,0,13
3500,66,391
3501,66,343
3502,66,343
3503,66,343
3504,609,343
3505,1152,6323
3506,2238,3915
3507,1152,2863
3508,609,1103
3509,66,538
351,0,13
3510,1370,682
3511,543,64
3512,0,62
3513,0,13
3514,0,13
3515,0,13
3516,543,13
3517,0,62
3518,0,556
3519,0,61
352,0,13
3520,0,13
3521,0,13
3522,543,13
3523,0,62
3524,0,556
3525,0,61
3526,543,13
3527,0,62
3528,0,13
3529,0,556
353,0,13
3530,0,61
3531,0,13
3532,0,556
3533,0,61
3534,0,13
3535,543,13
3536,0,1481
3537,0,62
3538,0,13
3539,1086,556
354,0,13
3540,0,113
3541,0,14
3542,7971,5542
3543,6856,7165
3544,0,663
3545,2143,2233
3546,0,163
3547,0,557
3548,0,604
3549,0,61
355,0,13
3550,0,13
3551,543,13
3552,0,62
3553,0,13
3554,543,13
3555,0,62
3556,0,13
3557,1629,556
3558,0,205
3559,0,14
356,0,13
3560,0,13
3561,0,13
3562,0,13
3563,543,13
3564,543,62
3565,0,62
3566,0,13
3567,0,13
3568,0,13
3569,0,13
357,0,13
3570,543,556
3571,0,110
3572,0,14
3573,0,13
3574,0,13
3575,0,13
3576,0,13
3577,0,556
3578,0,61
3579,0,556
358,0,13
3580,0,61
3581,543,13
3582,0,62
3583,0,13
3584,0,13
3585,0,13
3586,0,13
3587,543,556
3588,0,110
3589,0,14
359,0,13
3590,0,13
3591,0,13
3592,0,13
3593,0,13
3594,0,13
3595,0,556
3596,0,604
3597,0,61
3598,0,13
3599,0,13
36,0,13
360,0,13
3600,543,13
3601,0,605
3602,543,61
3603,0,62
3604,0,13
3605,0,13
3606,0,13
3607,0,13
3608,0,556
3609,0,61
361,0,13
3610,0,556
3611,0,61
3612,0,13
3613,0,13
3614,0,13
3615,0,13
3616,0,13
3617,1086,13
3618,0,110
3619,0,14
362,0,13
3620,0,13
3621,0,556
3622,0,61
3623,0,556
3624,0,61
3625,0,13
3626,0,13
3627,0,13
3628,0,13
3629,0,13
363,0,13
3630,543,13
3631,0,62
3632,0,556
3633,0,61
3634,0,556
3635,0,61
3636,0,13
3637,0,13
3638,543,13
3639,2624,3314
364,0,13
3640,0,704
3641,0,61
3642,0,13
3643,0,13
3644,0,556
3645,0,61
3646,0,556
3647,0,61
3648,0,13
3649,2492,5985
365,0,13
3650,0,70
3651,0,13
3652,543,13
3653,0,62
3654,543,556
3655,0,65
3656,0,13
3657,0,13
3658,0,556
3659,543,61
366,0,13
3660,0,62
3661,0,13
3662,0,13
3663,12112,9140
3664,8514,8782
3665,0,168
3666,0,14
3667,543,13
3668,0,605
3669,0,61
367,0,13
3670,0,13
3671,0,13
3672,0,13
3673,0,13
3674,543,13
3675,0,605
3676,0,61
3677,543,13
3678,0,62
3679,0,13
368,0,13
3680,0,13
3681,543,13
3682,0,62
3683,543,13
3684,0,62
3685,0,13
3686,543,13
3687,1600,2818
3688,0,69
3689,0,13
369,0,13
3690,0,13
3691,0,13
3692,543,13
3693,0,62
3694,543,13
3695,0,62
3696,0,13
3697,0,13
3698,543,13
3699,0,62
37,0,13
370,0,13
3700,0,13
3701,0,556
3702,0,61
3703,0,13
3704,0,13
3705,0,13
3706,0,556
3707,0,61
3708,0,13
3709,543,556
371,0,13
3710,0,110
3711,0,14
3712,0,13
3713,0,13
3714,0,13
3715,0,556
3716,543,62
3717,543,62
3718,0,62
3719,0,13
372,0,13
3720,0,13
3721,0,13
3722,0,13
3723,0,13
3724,0,1099
3725,0,109
3726,0,14
3727,0,13
3728,0,13
3729,0,13
373,0,13
3730,0,13
3731,543,13
3732,543,62
3733,0,62
3734,0,13
3735,0,13
3736,0,13
3737,0,556
3738,0,61
3739,0,13
374,8087,10597
3740,0,556
3741,0,604
3742,0,61
3743,0,13
3744,0,13
3745,0,13
3746,0,13
3747,0,556
3748,543,604
3749,0,110
375,8145,9113
3750,543,14
3751,0,62
3752,0,13
3753,0,13
3754,0,556
3755,0,61
3756,0,13
3757,543,13
3758,0,62
3759,0,13
376,4344,5842
3760,0,13
3761,0,644
3762,0,61
3763,0,13
3764,543,13
3765,0,62
3766,0,13
3767,543,13
3768,0,62
3769,0,13
377,543,927
3770,0,13
3771,543,13
3772,0,62
3773,0,13
3774,0,556
3775,0,61
3776,0,13
3777,0,556
3778,0,61
3779,543,13
378,0,208
3780,0,62
3781,0,13
3782,0,13
3783,0,13
3784,6342,3913
3785,6856,6976
3786,0,1206
3787,1086,652
3788,0,158
3789,0,14
379,0,14
3790,0,556
3791,0,61
3792,0,556
3793,0,61
3794,0,13
3795,0,556
3796,0,61
3797,0,13
3798,0,13
3799,543,13
38,0,13
380,0,13
3800,0,62
3801,0,13
3802,543,13
3803,0,62
3804,0,13
3805,543,13
3806,0,62
3807,0,556
3808,543,61
3809,0,62
381,0,13
3810,0,13
3811,543,556
3812,764,449
3813,0,16
3814,0,13
3815,0,13
3816,0,13
3817,543,13
3818,0,62
3819,0,13
382,0,13
3820,543,13
3821,0,62
3822,0,556
3823,0,61
3824,0,13
3825,0,13
3826,0,13
3827,543,556
3828,0,110
3829,0,14
383,0,13
3830,0,13
3831,543,13
3832,0,62
3833,0,13
3834,0,13
3835,543,13
3836,543,62
3837,0,62
3838,0,13
3839,0,13
384,0,13
3840,0,13
3841,0,556
3842,0,1147
3843,0,109
3844,0,14
3845,543,13
3846,0,62
385,0,13
386,0,13
387,0,13
388,0,13
389,0,13
39,0,13
390,0,13
391,0,13
392,0,13
393,0,13
394,0,13
395,0,13
396,0,13
397,0,13
398,0,13
399,0,13
4,0,473
40,0,13
400,0,13
401,0,13
402,0,13
403,0,13
404,0,13
405,6429,9798
406,0,419
407,0,14
408,0,13
409,0,13
41,543,1357
410,0,13
411,0,13
412,0,13
413,0,13
414,0,13
415,0,13
416,6734,7285
417,757,702
418,66,343
419,66,342
42,3801,4174
420,66,342
421,66,342
422,66,342
423,66,342
424,66,342
425,66,342
426,66,342
427,6039,7276
428,66,650
429,66,342
43,0,273
430,66,342
431,66,342
432,66,342
433,66,342
434,66,342
435,66,342
436,1695,3048
437,66,583
438,6553,8333
439,66,650
44,0,14
440,66,342
441,66,342
442,66,342
443,66,342
444,66,342
445,66,342
446,66,342
447,66,342
448,754,343
449,4410,5645
45,0,13
450,66,652
451,66,342
452,66,342
453,66,342
454,66,342
455,66,342
456,66,342
457,66,342
458,66,342
459,66,342
46,0,13
460,66,342
461,66,342
462,66,342
463,66,342
464,66,342
465,66,342
466,66,342
467,5981,8801
468,66,746
469,66,342
47,0,13
470,66,342
471,66,342
472,66,342
473,66,342
474,66,342
475,66,342
476,66,342
477,66,342
478,6039,7273
479,66,701
48,0,13
480,66,342
481,66,342
482,66,342
483,66,342
484,66,342
485,66,342
486,66,342
487,66,342
488,66,342
489,66,342
49,0,13
490,66,342
491,66,342
492,66,342
493,66,342
494,66,342
495,66,342
496,66,342
497,66,342
498,66,342
499,66,342
5,0,14
50,0,13
500,66,342
501,66,342
502,66,342
503,66,342
504,66,342
505,66,342
506,66,342
507,66,342
508,66,342
509,66,342
51,0,13
510,66,342
511,66,342
512,66,342
513,66,342
514,66,342
515,66,342
516,66,342
517,66,342
518,66,342
519,66,342
52,1086,2103
520,66,342
521,66,342
522,66,342
523,66,342
524,66,342
525,66,342
526,66,342
527,66,342
528,66,342
529,66,342
53,3258,3433
530,66,342
531,66,342
532,66,342
533,66,342
534,66,342
535,66,342
536,66,342
537,66,342
538,66,342
539,66,342
54,0,312
540,66,342
541,66,342
542,66,342
543,66,342
544,66,342
545,66,342
546,833,680
547,0,16
548,0,13
549,0,13
55,0,14
550,0,13
551,0,13
552,0,13
553,0,13
554,0,13
555,0,13
556,0,13
557,0,13
558,0,13
559,0,13
56,0,13
560,7515,10030
561,5973,8039
562,4344,5803
563,0,325
564,0,14
565,0,13
566,0,13
567,0,13
568,0,13
569,0,13
57,0,13
570,0,13
571,0,13
572,0,13
573,0,13
574,0,13
575,0,13
576,0,13
577,0,13
578,0,13
579,0,13
58,0,13
580,0,13
581,0,13
582,0,13
583,0,13
584,0,13
585,0,13
586,0,13
587,0,13
588,0,13
589,0,13
59,0,13
590,0,13
591,6487,8266
592,0,419
593,0,14
594,0,13
595,0,13
596,0,13
597,0,13
598,0,13
599,0,13
6,0,13
60,0,13
600,0,13
601,0,13
602,0,13
603,0,13
604,0,13
605,0,13
606,0,13
607,0,13
608,0,13
609,0,13
61,0,13
610,0,13
611,0,13
612,0,13
613,0,13
614,0,13
615,0,13
616,0,13
617,0,13
618,0,13
619,0,13
62,0,13
620,0,13
621,0,13
622,7457,10338
623,0,421
624,0,14
625,0,13
626,0,13
627,0,13
628,0,13
629,0,13
63,543,1357
630,0,13
631,0,13
632,0,13
633,4344,5315
634,0,325
635,0,14
636,0,13
637,0,13
638,0,13
639,0,13
64,3801,4171
640,0,13
641,0,13
642,0,13
643,0,13
644,6516,7844
645,543,1167
646,543,720
647,0,208
648,0,14
649,0,13
65,0,273
650,0,13
651,0,13
652,0,13
653,4344,6000
654,0,269
655,7486,8487
656,0,371
657,0,14
658,0,13
659,0,13
66,0,14
660,0,13
661,0,13
662,0,13
663,0,13
664,0,13
665,0,13
666,4344,5318
667,0,323
668,0,14
669,0,13
67,0,13
670,0,13
671,0,13
672,0,13
673,0,13
674,0,13
675,0,13
676,0,13
677,0,13
678,0,13
679,0,13
68,0,13
680,0,13
681,0,13
682,0,13
683,0,13
684,8659,11468
685,0,479
686,0,14
687,0,13
688,0,13
689,0,13
69,0,13
690,0,13
691,0,13
692,0,13
693,0,13
694,0,13
695,0,13
696,0,13
697,0,13
698,0,13
699,0,13
7,0,13
70,0,13
700,0,13
701,0,13
702,0,13
703,0,13
704,0,13
705,0,13
706,0,13
707,0,13
708,0,13
709,0,13
71,0,13
710,0,13
711,0,13
712,0,13
713,0,13
714,0,13
715,0,13
716,0,13
717,0,13
718,0,13
719,0,13
72,0,13
720,0,13
721,0,13
722,0,13
723,0,13
724,0,13
725,0,13
726,0,13
727,0,13
728,0,13
729,0,13
73,0,13
730,0,13
731,0,13
732,0,13
733,0,13
734,0,13
735,0,13
736,0,13
737,0,13
738,0,13
739,0,13
74,0,13
740,0,13
741,0,13
742,0,13
743,0,13
744,0,13
745,0,13
746,8116,11115
747,6487,8072
748,4887,6344
749,0,364
75,0,13
750,2502,6972
751,5072,9755
752,5944,6103
753,9584,12167
754,4344,4716
755,4887,5107
756,543,1257
757,0,158
758,0,557
759,14856,12473
76,0,13
760,12655,13342
761,543,220
762,0,63
763,0,13
764,1086,13
765,0,110
766,2172,2186
767,3258,3470
768,0,218
769,0,557
77,0,13
770,0,61
771,543,13
772,0,605
773,0,604
774,0,61
775,0,13
776,0,13
777,12460,14781
778,0,577
779,0,14
78,0,13
780,0,13
781,543,13
782,0,62
783,543,13
784,543,62
785,0,62
786,0,13
787,543,13
788,5430,6035
789,0,218
79,0,13
790,0,14
791,0,13
792,0,13
793,543,13
794,543,62
795,0,62
796,1086,13
797,0,110
798,0,14
799,5430,5443
8,0,13
80,0,13
800,0,171
801,0,14
802,543,13
803,543,62
804,543,62
805,0,62
806,0,13
807,543,13
808,5944,6685
809,0,464
81,0,13
810,3801,3815
811,1629,2389
812,0,708
813,0,61
814,0,556
815,0,61
816,0,556
817,0,61
818,0,556
819,0,61
82,0,13
820,0,556
821,0,61
822,0,13
823,543,13
824,0,62
825,0,556
826,0,61
827,543,13
828,0,605
829,0,61
83,0,13
830,0,556
831,0,61
832,0,13
833,0,13
834,0,13
835,0,556
836,1300,932
837,66,438
838,66,342
839,7038,10153
84,0,13
840,66,746
841,66,342
842,66,342
843,609,342
844,66,1476
845,66,437
846,66,342
847,66,342
848,66,885
849,609,389
85,0,13
850,4410,6206
851,609,652
852,609,390
853,66,390
854,66,342
855,66,342
856,66,342
857,66,1428
858,66,437
859,66,885
86,0,13
860,66,389
861,4410,6190
862,66,1242
863,66,390
864,66,342
865,1152,342
866,66,438
867,66,342
868,66,342
869,609,342
87,0,13
870,2456,2887
871,0,841
872,8659,10230
873,0,424
874,0,14
875,0,13
876,543,13
877,0,62
878,1086,13
879,0,110
88,0,13
880,7913,5483
881,14313,13985
882,0,761
883,5973,6992
884,0,323
885,0,14
886,543,13
887,0,62
888,0,13
889,543,556
89,0,13
890,543,65
891,543,62
892,0,62
893,0,13
894,0,13
895,543,556
896,0,110
897,0,14
898,543,13
899,0,62
9,0,13
90,0,13
900,543,556
901,0,110
902,0,14
903,543,556
904,0,110
905,0,557
906,0,61
907,0,13
908,7942,7412
909,4887,5101
91,0,13
910,5430,5058
911,2172,2390
912,259892,260000
913,275204,275330
914,526466,526567
915,65945,65530
916,2143,2314
917,1629,1837
918,526350,526410
919,267146,267245
92,0,13
920,274914,275013
921,59176,59849
922,0,171
923,0,14
924,0,556
925,543,604
926,0,110
927,1086,1100
928,259805,259950
929,274914,275040
93,0,13
930,526350,527052
931,65887,66605
932,11287,14501
933,8688,9245
934,8688,9742
935,7486,8557
936,3801,4162
937,2172,2434
938,0,755
939,0,61
94,0,13
940,0,13
941,0,13
942,1629,1642
943,526379,526526
944,267030,267701
945,274943,276233
946,59661,59885
947,5944,6097
948,0,765
949,0,61
95,0,13
950,0,13
951,543,13
952,0,62
953,0,13
954,0,1099
955,543,109
956,1086,1149
957,259863,259921
958,280315,281013
959,526437,526709
96,0,13
960,65373,65501
961,1600,1724
962,0,114
963,8659,10447
964,526379,526911
965,267631,267245
966,272402,272121
967,67458,67859
968,0,124
969,0,14
97,0,13
970,0,556
971,0,61
972,0,13
973,543,556
974,0,65
975,1086,1642
976,260949,259968
977,273546,273795
978,288481,281993
979,310699,317540
98,0,13
980,1629,2300
981,0,161
982,0,14
983,1086,1099
984,399405,388611
985,394750,406852
986,267146,267245
987,67031,67159
988,5430,5554
989,543,222
99,0,13
990,0,63
991,0,13
992,0,13
993,0,13
994,9202,10437
995,260920,261407
996,267146,267366
997,276087,276157
998,324664,324936
999,9086,8273
